,rating,title,review,date,isEdited,userName,developerResponse,Company_name
830,1,"They took my money, and could not refund","If I could give no stars I would absolutely do it! I ordered from the app and normally it updates to your location, well one particular time it did not, so I went in the location I was at- they could not help me they informed me that they didn’t train them on mobile orders and the location it ordered was 60 miles away! I emailed the customer service and they replied they could not refund me! So they just took my money because I didn’t get my food from the other location! I’m truly disappointed!",2020-03-10 18:59:06,False,vcmmm,,Burger King
831,2,BAD Update,I updated the app and now I can’t order through the app if I want one of the coupons. Also it is jittery now and jumps up and down on the page when I’m scrolling causing me to have to scroll back down to the bottom every few seconds. I liked the app the way it was before. The only thing that needed changing was the ability to order lunch items in the morning since my burger king does full menu all day. Kinda disappointed in this update.,2019-12-05 01:07:26,False,Ehngur,,Burger King
832,1,What Happened??,This app was great but now when I try to mobile order I get an error message. I can get all the way to the payment screen and then there’s a long delay followed by a prompt that’s something like “could not obtain item pricing” and you can choose “retry” which fails again or you can choose “dismiss”. Not eating anymore BK until you fix it. The convenience of the app is the only reason I eat there anyway.. You had the most stable and user friendly fast food app out there but whatever happened recently has wrecked it.,2019-08-29 03:48:49,False,Alpha Corndog,,Burger King
833,4,Pretty good But...,The mobile order and offers are pretty good.  The only thing lacking is customizations like extra ketchup or mayo.  You can it add or subtract a condiment but can’t ask for extra. You also can’t ask for no ice or extra ice in your drinks.  And the impossible whopper is off the app but I can order it at the restaurant. These shortcomings force me to order at the restaurant rather to use the app.,2019-06-28 01:43:51,False,Not Just Another Car Guy,,Burger King
834,4,Love the app but…,App is easy to use. Very user friendly. The only thing is I wish when selecting item if there could a spot to type a specific note. You can customize your item by selecting or unselecting condiments but I don’t select to add cheese to whopper and I get cheese every time. Which is why I wish there was a note section to notate ‘no cheese’.,2021-09-17 14:48:42,False,AMRDR,,Burger King
835,1,Mobile order is a joke,"So today I tried to redeem BK’s whopper for a penny. I thought it was strange you needed to drive to a McDonald’s to redeem the coupon, but I did so anyway. After driving to the nearest McDonald’s over a 15 minute drive from my house, I was not able to place a mobile order at the Burger King in my city. Apparently, my city’s Burger King is so behind that they do not offer the mobile order option. This was ridiculously inconvenient and I have decided that I will not be supporting BK in the future. By the way, I ate at McDonald’s today since you made me go there 😂",2018-12-06 18:45:24,False,KalebL1998,,Burger King
836,1,No ability to change or cancel,"If you make an order and need to change or cancel you can’t . Worse, if you use apple pay they won’t even refund your money - you’ll need to dispute the charges with your bank. For a large corporate app this is ridiculously poor service, not to mention it is profoundly unethical .

Thank you for the developer response.  I did that but was told to simply pick up my order and the staff member added $5 to my app account.  That only added insult.",2022-08-03 16:16:37,True,Paulus Stupefactor,"{'id': 31254375, 'body': 'We’re bummed to hear that you didn’t have the most ideal experience. Hit us up at BK.com/support so we can look into this for you.', 'modified': '2022-08-05T20:29:38Z'}",Burger King
837,2,Could not get order to work. Please Accept Apple Pay.,Tried several times while in drive thru line at BK. Registration required several steps. Had order ready and tried Apple Pay twice and it was rejected. Then tried my card directly and the app had an error. By that time about 4 minutes had gone by in the drive through line so I placed the order the old fashioned way and am deleting the app. Also no shakes boo.,2022-07-07 22:32:48,False,mysoulishome,"{'id': 30826350, 'body': 'We’re bummed to hear that you didn’t have the most ideal experience. Hit us up at BK.com/support so we can look into this for you.', 'modified': '2022-07-11T10:46:21Z'}",Burger King
838,1,Couldn’t check out,"I downloaded the app in the parking lot, created an account, set up payment method, placed wanted items in the cart but couldn’t check out. The App wouldn’t let me place the order.  I went inside the store and no one inside was able to help me figure out why it wouldn’t work. I went back outside, deleted all my information out of the app and uninstalled it. Then I went up the street to McDonald’s because their app actually works and they also have curb side delivery.",2021-12-15 21:24:39,False,Chrisnsharon,"{'id': 26883664, 'body': 'We’re bummed to hear that you didn’t have the most ideal experience. Hit us up at BK.com/support so we can look into this for you.', 'modified': '2021-12-17T00:40:54Z'}",Burger King
839,2,Loved it…for about a month,"I loved this app until I began getting  the message “this restaurant is unavailable.” Before that, it stopped accepting Apple Pay.  It wasn’t that I got the food quicker, it was the ease of ordering for 2 kids, wife, mom and me with all different requests I had to remember at the drive through when ordering. It has been quite frustrating and I find I’m stopping less on my way home. I’d just rather go home and eat soup.",2021-09-19 16:40:26,False,bc585,"{'id': 25217354, 'body': 'We’re bummed to hear that you didn’t have the most ideal experience. Hit us up at BK.com/support so we can look into this for you.', 'modified': '2021-09-20T22:41:58Z'}",Burger King
